Time (s), Position (m)_1, Position (m)_2, Velocity (m/s)_1, Velocity (m/s)_2, Force (N)_1, Force (N)_2, InteractionForce (N)_1, InteractionForce (N)_2, StateCode, Phase, Trial, TargetX (m), TargetHalfWidth (m)
Time (s), Position (m)_1, Position (m)_2, Velocity (m/s)_1, Velocity (m/s)_2, Force (N)_1, Force (N)_2, InteractionForce (N)_1, InteractionForce (N)_2, StateCode, Phase, Trial, TargetX (m), TargetHalfWidth (m)
32.562165, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, -0.160060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.564165, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.081858, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.566165, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, -1.033098, -0.018142, -0.210060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.568165, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.570165, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.572165, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.574165, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.081858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.576165, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, -0.160060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.578166, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.580166, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.210060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.582166, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.068142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.584166, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.586166, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.588166, 0.270847, 0.199608, -0.000925, 0.000000, 0.000000, -0.344366, 0.031858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.590166, 0.270851, 0.199608, -0.000003, 0.000000, 0.000000, -0.344366, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.592166, 0.270851, 0.199608, 0.000489, 0.000000, 0.688732, 0.344366, -0.018142, -0.060060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.594166, 0.270851, 0.199608, 0.000003, 0.000000, 0.688732, 0.344366, -0.018142, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.596167, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.598167, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.600167, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.081858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.602167, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.360060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.604167, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, -0.018142, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.606167, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.608167, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.688732, -0.018142, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.610167, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.612167, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.614167, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.260060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.616168, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.618168, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.620168, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.622168, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.624168, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, -0.260060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.626168, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.260060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.628168, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, -0.068142, -0.060060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.630168, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.260060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.632168, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.634169, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.636169, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, -0.018142, -0.060060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.638169, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, 0.688732, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.640169, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.642169, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, 0.000000, 0.081858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.644169, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, 0.000000, -0.018142, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.646169, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.648169, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, 0.000000, -0.018142, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.650169, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.652170, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.189940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.654170, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.068142, -0.160060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.656170, 0.270847, 0.199608, -0.000907, 0.000000, 0.000000, 0.344366, -0.018142, -0.410060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.658170, 0.270847, 0.199608, -0.000946, 0.000000, 0.000000, 0.344366, -0.018142, -0.210060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.660170, 0.270847, 0.199608, 0.000407, 0.000000, 0.344366, 0.688732, 0.031858, -0.260060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.662170, 0.270851, 0.199608, 0.000943, 0.000000, 0.000000, 0.688732, -0.018142, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.664170, 0.270851, 0.199608, 0.000946, 0.000000, 0.000000, 0.000000, 0.031858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.666170, 0.270851, 0.199608, 0.000003, 0.000000, 0.000000, -0.688732, 0.031858, -0.260060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.668171, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.670171, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.672171, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.081858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.674171, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.676171, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.678171, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.680171, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.682171, 0.270851, 0.199608, 0.000000, 0.000000, 0.688732, 0.344366, -0.018142, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.684171, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.686171, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.688172, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.690172, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, 0.344366, 0.031858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.692172, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.694172, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.696172, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.698172, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.700172, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.702172, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.704172, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, -0.018142, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.706173, 0.270851, 0.199608, 0.000000, 0.000000, 0.688732, 0.000000, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.708173, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -1.033098, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.710173, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, 0.031858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.712173, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.714173, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -1.033098, 0.081858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.716173, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.718173, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.720173, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, -0.060060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.722173, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.724173, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.726174, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.728174, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.730174, 0.270851, 0.199608, 0.000000, 0.000000, -0.688732, 0.000000, 0.031858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.732174, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.734174, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.736174, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, 0.344366, -0.018142, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.738174, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.688732, 0.031858, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.740174, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.742174, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.744175, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.746175, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.081858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.748175, 0.270851, 0.199608, 0.000000, 0.000000, -0.688732, 0.344366, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.750175, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.752175, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.754175, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.189940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.756175, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.758175, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, 0.031858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.760176, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.762176, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.764176, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, 0.189940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.766176, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.768176, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.360060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.770176, 0.270851, 0.199608, 0.000000, 0.000000, -0.688732, 0.688732, 0.031858, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.772176, 0.270851, 0.199608, -0.000682, 0.000000, 0.000000, 0.344366, -0.018142, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.774176, 0.270847, 0.199608, -0.000945, 0.000000, 0.000000, 0.344366, -0.018142, -0.160060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.776177, 0.270851, 0.199608, 0.000676, 0.000000, 0.000000, 0.688732, 0.031858, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.778177, 0.270851, 0.199608, 0.000944, 0.000000, 0.000000, 0.344366, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.780181, 0.270851, 0.199608, 0.000011, 0.000000, 0.000000, -0.344366, 0.031858, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.782181, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, -0.018142, -0.060060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.784181, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.786181, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, -0.018142, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.788181, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, -0.018142, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.790181, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.792181, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, -0.018142, -0.060060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.794182, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, -0.018142, -0.410060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.796182, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, 0.688732, 0.031858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.798182, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.800182, 0.270851, 0.199608, 0.000000, 0.000000, 0.688732, 0.000000, 0.031858, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.802182, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, -0.160060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.804182, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.806182, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, -0.018142, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.808182, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.810183, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, 0.031858, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.812183, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.814183, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.068142, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.816183, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.818183, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.068142, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.820183, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.822183, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, -0.018142, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.824184, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.826184, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.160060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.828184, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, 0.081858, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.830184, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.360060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.832184, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, 0.000000, -0.018142, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.834184, 0.270851, 0.199608, 0.000000, 0.000000, 0.688732, 0.344366, -0.018142, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.836184, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, -0.060060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.838184, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, -0.360060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.840185, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.842185, 0.270851, 0.199608, 0.000000, 0.000000, 0.688732, 0.344366, -0.068142, -0.310060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.844185, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.846185, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.360060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.848185, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -1.033098, 0.031858, -0.060060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.850185, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.852185, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, 0.031858, -0.260060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.854185, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, -0.068142, 0.089940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.856186, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.858186, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, -0.344366, -0.018142, -0.210060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.860186, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.862186, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.864186, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, -0.018142, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.866186, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.868186, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.688732, -0.018142, -0.060060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.870186, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, -0.018142, -0.360060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.872187, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, 0.344366, -0.018142, -0.060060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.874187, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.160060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.876187, 0.270851, 0.199608, 0.000000, 0.000000, 0.344366, -0.344366, -0.068142, -0.360060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.878187, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, -0.018142, -0.410060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.880187, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.060060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.882187, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, 0.039940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.884187, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.344366, 0.031858, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.886187, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.010060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.888187, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, -0.344366, 0.031858, 0.139940, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
32.890188, 0.270851, 0.199608, 0.000000, 0.000000, 0.000000, 0.000000, 0.031858, -0.110060, 4.000000, 0.000000, 1.000000, 0.280000, 0.010000
