Time (s), Position (m)_1, Position (m)_2, Velocity (m/s)_1, Velocity (m/s)_2, Force (N)_1, Force (N)_2, InteractionForce (N)_1, InteractionForce (N)_2, StateCode, Phase, Trial, TargetX (m), TargetHalfWidth (m)
9.097194, 0.146466, 0.214665, 0.003645, 0.005691, 3.443659, 18.251391, 0.060403, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.099194, 0.146474, 0.214677, 0.003579, 0.005913, 1.721829, 17.562659, 0.060403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.101194, 0.146481, 0.214688, 0.003395, 0.005915, 6.887317, 17.562659, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.103195, 0.146489, 0.214699, 0.003048, 0.005443, 5.854220, 18.940123, 0.010403, -0.220747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.105195, 0.146493, 0.214711, 0.003234, 0.005431, 4.476756, 17.562659, -0.039597, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.107195, 0.146500, 0.214718, 0.003576, 0.005401, 3.788025, 21.350684, -0.039597, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.109195, 0.146508, 0.214730, 0.003644, 0.005396, 2.066195, 20.661952, -0.039597, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.111195, 0.146516, 0.214741, 0.003495, 0.005531, 5.854220, 17.562659, -0.089597, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.113195, 0.146523, 0.214752, 0.003083, 0.005512, 6.542951, 16.185196, 0.010403, -0.120747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.115195, 0.146527, 0.214764, 0.003269, 0.005401, 3.443659, 18.595757, 0.010403, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.117196, 0.146534, 0.214775, 0.003676, 0.005440, 4.476756, 18.595757, 0.060403, -0.170747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.119196, 0.146542, 0.214787, 0.003769, 0.005676, 4.132390, 18.595757, 0.010403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.121196, 0.146550, 0.214798, 0.003085, 0.005913, 7.576049, 17.907025, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.123196, 0.146557, 0.214809, 0.003658, 0.005915, 2.066195, 16.185196, 0.010403, -0.270747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.125196, 0.146565, 0.214821, 0.003731, 0.005697, 5.854220, 18.595757, -0.089597, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.127196, 0.146572, 0.214832, 0.003085, 0.006123, 6.198586, 17.907025, -0.039597, 0.229253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.129197, 0.146576, 0.214843, 0.003264, 0.005680, 4.476756, 17.907025, -0.039597, 0.229253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.131197, 0.146584, 0.214855, 0.003681, 0.005250, 4.476756, 18.251391, 0.010403, 0.229253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.133197, 0.146591, 0.214866, 0.003775, 0.005638, 4.821122, 15.152098, 0.010403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.135197, 0.146599, 0.214877, 0.003646, 0.005407, 1.033098, 18.251391, 0.010403, 0.229253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.137197, 0.146606, 0.214885, 0.002959, 0.004919, 6.542951, 19.628854, 0.010403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.139197, 0.146614, 0.214896, 0.003045, 0.005008, 5.509854, 16.529562, 0.010403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.141197, 0.146618, 0.214908, 0.003555, 0.005255, 2.410561, 17.562659, 0.060403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.143198, 0.146625, 0.214915, 0.003342, 0.004878, 4.476756, 19.628854, -0.039597, -0.120747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.145198, 0.146633, 0.214927, 0.003067, 0.004973, 6.542951, 16.873927, -0.089597, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.147198, 0.146637, 0.214938, 0.003216, 0.005008, 4.132390, 16.185196, 0.010403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.149198, 0.146644, 0.214945, 0.003305, 0.004894, 5.854220, 17.907025, -0.039597, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.151198, 0.146652, 0.214957, 0.002943, 0.005008, 7.231683, 16.873927, -0.039597, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.153198, 0.146656, 0.214968, 0.003210, 0.005273, 4.132390, 18.595757, -0.039597, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.155199, 0.146663, 0.214976, 0.003315, 0.004878, 7.576049, 19.284488, 0.010403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.157199, 0.146671, 0.214987, 0.002948, 0.005008, 6.542951, 16.873927, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.159199, 0.146675, 0.214998, 0.003080, 0.005260, 2.410561, 17.907025, 0.010403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.161199, 0.146682, 0.215010, 0.003540, 0.005079, 1.721829, 14.807732, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.163199, 0.146690, 0.215017, 0.003034, 0.004877, 6.198586, 17.907025, -0.039597, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.165199, 0.146693, 0.215029, 0.002869, 0.004778, 2.410561, 19.628854, 0.010403, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.167200, 0.146701, 0.215036, 0.003338, 0.004856, 4.821122, 18.595757, 0.060403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.169200, 0.146705, 0.215048, 0.002967, 0.004702, 5.165488, 18.595757, 0.060403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.171200, 0.146712, 0.215055, 0.003210, 0.004750, 4.476756, 19.628854, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.173200, 0.146720, 0.215067, 0.003388, 0.004726, 4.476756, 17.907025, 0.060403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.175200, 0.146724, 0.215074, 0.002847, 0.004588, 4.821122, 16.529562, 0.010403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.177200, 0.146731, 0.215086, 0.003103, 0.004730, 3.443659, 16.185196, 0.060403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.179200, 0.146739, 0.215093, 0.002960, 0.004750, 7.231683, 18.251391, 0.110403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.181201, 0.146746, 0.215104, 0.003070, 0.004750, 7.231683, 16.185196, 0.010403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.183201, 0.146750, 0.215116, 0.003532, 0.005514, 3.099293, 15.840830, -0.039597, -0.370747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.185201, 0.146758, 0.215123, 0.003543, 0.005316, 4.132390, 18.940123, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.187201, 0.146765, 0.215135, 0.003520, 0.005143, 4.132390, 17.218293, -0.039597, 0.229253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.189201, 0.146769, 0.215146, 0.002982, 0.005651, 4.821122, 15.840830, -0.089597, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.191201, 0.146777, 0.215157, 0.003228, 0.005277, 4.476756, 16.529562, 0.060403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.193201, 0.146784, 0.215169, 0.003416, 0.005395, 4.476756, 17.562659, 0.060403, 0.279253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.195202, 0.146792, 0.215176, 0.003413, 0.005136, 4.476756, 18.251391, -0.039597, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.197202, 0.146799, 0.215188, 0.003274, 0.004884, 5.854220, 17.218293, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.199202, 0.146803, 0.215195, 0.003217, 0.004782, 4.476756, 20.661952, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.201202, 0.146811, 0.215207, 0.003576, 0.004807, 2.066195, 19.284488, -0.039597, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.203202, 0.146818, 0.215218, 0.002944, 0.005178, 7.231683, 18.940123, 0.060403, -0.120747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.205202, 0.146822, 0.215226, 0.002979, 0.004609, 4.132390, 16.873927, -0.039597, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.207202, 0.146830, 0.215233, 0.003314, 0.004285, 7.920415, 19.284488, 0.010403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.209202, 0.146837, 0.215245, 0.002943, 0.004710, 6.887317, 16.529562, 0.010403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.211203, 0.146841, 0.215252, 0.003075, 0.004731, 3.443659, 20.661952, -0.039597, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.213203, 0.146849, 0.215263, 0.002859, 0.004731, 7.576049, 16.529562, -0.039597, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.215203, 0.146856, 0.215275, 0.003035, 0.004970, 5.854220, 15.152098, -0.039597, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.217203, 0.146860, 0.215282, 0.003267, 0.004808, 7.231683, 19.284488, 0.010403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.219203, 0.146864, 0.215294, 0.002775, 0.004875, 4.476756, 17.562659, -0.089597, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.221203, 0.146871, 0.215305, 0.002867, 0.005255, 7.231683, 18.251391, -0.039597, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.223203, 0.146875, 0.215313, 0.002839, 0.004859, 4.476756, 16.529562, -0.089597, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.225204, 0.146883, 0.215324, 0.003075, 0.004973, 4.132390, 14.119000, 0.010403, 0.279253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.227204, 0.146886, 0.215332, 0.002840, 0.004751, 4.476756, 18.251391, 0.060403, -0.170747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.229204, 0.146894, 0.215343, 0.002162, 0.004531, 8.609147, 17.562659, 0.060403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.231204, 0.146902, 0.215350, 0.002900, 0.004605, 6.887317, 16.873927, 0.010403, 0.229253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.233204, 0.146905, 0.215358, 0.002834, 0.004474, 8.953512, 20.317586, 0.060403, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.235204, 0.146913, 0.215369, 0.002833, 0.004577, 7.231683, 15.152098, 0.010403, -0.120747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.237204, 0.146917, 0.215377, 0.002829, 0.004169, 8.609147, 16.185196, 0.010403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.239205, 0.146921, 0.215385, 0.002778, 0.004078, 4.821122, 15.840830, -0.039597, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.241205, 0.146928, 0.215392, 0.003284, 0.003940, 8.953512, 17.907025, 0.110403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.243205, 0.146936, 0.215403, 0.002907, 0.004437, 6.887317, 16.873927, 0.060403, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.245205, 0.146939, 0.215411, 0.003075, 0.004595, 3.443659, 16.873927, 0.060403, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.247205, 0.146947, 0.215419, 0.003286, 0.004214, 4.132390, 17.907025, 0.060403, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.249205, 0.146951, 0.215430, 0.002856, 0.004710, 3.788025, 15.152098, 0.060403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.251205, 0.146958, 0.215438, 0.002902, 0.004721, 9.297878, 18.595757, 0.010403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.253205, 0.146966, 0.215449, 0.003510, 0.004731, 7.231683, 17.562659, 0.010403, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.255206, 0.146970, 0.215456, 0.003084, 0.004736, 4.132390, 18.595757, -0.039597, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.257206, 0.146977, 0.215468, 0.003229, 0.004741, 5.854220, 17.562659, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.259206, 0.146985, 0.215479, 0.003512, 0.005243, 8.264781, 17.907025, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.261206, 0.146992, 0.215487, 0.002914, 0.004716, 6.887317, 15.152098, 0.060403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.263206, 0.147000, 0.215494, 0.003299, 0.004219, 6.198586, 18.595757, 0.010403, -0.320747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.265206, 0.147004, 0.215502, 0.003341, 0.004012, 7.231683, 19.284488, 0.060403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.267206, 0.147011, 0.215513, 0.003323, 0.004574, 7.231683, 15.152098, 0.060403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.269207, 0.147015, 0.215521, 0.003217, 0.004289, 6.198586, 17.907025, -0.039597, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.271207, 0.147023, 0.215528, 0.003095, 0.003931, 2.754927, 17.907025, 0.010403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.273207, 0.147030, 0.215536, 0.002941, 0.003981, 8.264781, 19.284488, -0.039597, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.275207, 0.147034, 0.215544, 0.002854, 0.003863, 3.788025, 19.284488, 0.010403, -0.120747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.277207, 0.147042, 0.215555, 0.003303, 0.004573, 5.509854, 15.152098, 0.010403, -0.170747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.279207, 0.147049, 0.215562, 0.003067, 0.004530, 7.576049, 16.185196, 0.060403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.281207, 0.147053, 0.215570, 0.003076, 0.004008, 3.443659, 20.317586, -0.039597, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.283208, 0.147061, 0.215581, 0.002859, 0.004708, 8.609147, 15.840830, 0.010403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.285208, 0.147064, 0.215589, 0.002973, 0.004655, 4.476756, 17.907025, -0.039597, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.287208, 0.147072, 0.215600, 0.003285, 0.004455, 7.231683, 16.185196, -0.089597, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.289208, 0.147080, 0.215608, 0.002912, 0.004605, 6.887317, 16.873927, -0.139597, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.291208, 0.147083, 0.215615, 0.003251, 0.004219, 1.721829, 18.251391, -0.039597, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.293208, 0.147091, 0.215627, 0.002840, 0.004595, 6.198586, 15.152098, -0.039597, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.295208, 0.147095, 0.215634, 0.002176, 0.004595, 8.609147, 15.152098, 0.010403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.297209, 0.147102, 0.215642, 0.002835, 0.004044, 7.231683, 15.840830, 0.060403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.299209, 0.147106, 0.215650, 0.002820, 0.003987, 8.264781, 19.973220, 0.060403, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.301209, 0.147110, 0.215657, 0.002478, 0.003921, 4.132390, 18.251391, 0.060403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.303209, 0.147117, 0.215665, 0.002803, 0.003791, 7.231683, 19.973220, -0.039597, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.305209, 0.147121, 0.215676, 0.002598, 0.004302, 9.297878, 17.562659, -0.039597, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.307209, 0.147125, 0.215684, 0.002771, 0.004269, 5.509854, 18.251391, 0.060403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.309209, 0.147133, 0.215691, 0.002829, 0.004059, 8.953512, 15.840830, 0.010403, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.311210, 0.147136, 0.215699, 0.002714, 0.004041, 4.476756, 16.873927, -0.039597, -0.120747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.313210, 0.147144, 0.215710, 0.002392, 0.004583, 9.297878, 14.463366, 0.010403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.315210, 0.147148, 0.215718, 0.002955, 0.004475, 5.509854, 19.284488, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.317210, 0.147155, 0.215725, 0.003267, 0.004284, 8.953512, 19.284488, 0.060403, 0.229253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.319210, 0.147159, 0.215737, 0.002722, 0.004964, 4.476756, 15.152098, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.321210, 0.147167, 0.215744, 0.002838, 0.004657, 8.953512, 18.940123, 0.010403, 0.229253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.323210, 0.147170, 0.215755, 0.002839, 0.004495, 3.788025, 18.251391, -0.039597, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.325211, 0.147178, 0.215763, 0.002839, 0.004605, 7.576049, 16.529562, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.327211, 0.147182, 0.215771, 0.002839, 0.004245, 5.509854, 19.973220, -0.039597, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.329211, 0.147189, 0.215782, 0.002411, 0.004439, 9.297878, 16.529562, 0.060403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.331211, 0.147193, 0.215790, 0.002836, 0.004293, 3.788025, 18.940123, 0.060403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.333211, 0.147201, 0.215797, 0.002820, 0.003930, 8.609147, 16.529562, 0.010403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.335211, 0.147204, 0.215805, 0.002833, 0.003910, 4.476756, 17.907025, 0.010403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.337212, 0.147212, 0.215812, 0.002804, 0.003929, 8.264781, 18.251391, 0.060403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.339212, 0.147216, 0.215820, 0.002593, 0.003910, 9.642244, 18.940123, 0.060403, -0.170747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.341212, 0.147220, 0.215827, 0.002771, 0.003795, 6.198586, 18.251391, 0.060403, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.343212, 0.147227, 0.215835, 0.002838, 0.003866, 9.642244, 20.317586, 0.010403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.345212, 0.147231, 0.215846, 0.002714, 0.004337, 4.476756, 17.218293, 0.010403, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.347212, 0.147238, 0.215854, 0.002392, 0.004269, 9.642244, 17.218293, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.349212, 0.147242, 0.215861, 0.002961, 0.004042, 6.198586, 16.529562, 0.060403, 0.279253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.351213, 0.147250, 0.215869, 0.002805, 0.004041, 8.609147, 16.529562, -0.039597, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.353213, 0.147254, 0.215877, 0.002839, 0.004338, 6.198586, 21.006318, 0.010403, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.355213, 0.147261, 0.215884, 0.003285, 0.004340, 9.297878, 21.006318, 0.060403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.357213, 0.147265, 0.215896, 0.002842, 0.004272, 5.854220, 18.940123, 0.060403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.359213, 0.147273, 0.215903, 0.002839, 0.004234, 7.231683, 17.218293, -0.039597, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.361213, 0.147276, 0.215907, 0.002839, 0.003342, 5.854220, 21.006318, 0.060403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.363213, 0.147284, 0.215918, 0.002839, 0.003817, 6.198586, 18.595757, 0.010403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.365214, 0.147288, 0.215922, 0.002839, 0.003750, 5.854220, 21.695050, 0.010403, -0.420747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.367214, 0.147295, 0.215930, 0.002393, 0.003304, 8.609147, 20.317586, 0.060403, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.369214, 0.147299, 0.215937, 0.002711, 0.003777, 4.132390, 20.317586, 0.060403, -0.220747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.371214, 0.147307, 0.215945, 0.002838, 0.003714, 8.953512, 19.628854, 0.010403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.373214, 0.147310, 0.215952, 0.002833, 0.003785, 4.132390, 21.006318, -0.089597, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.375214, 0.147318, 0.215960, 0.002839, 0.004266, 8.953512, 21.006318, -0.089597, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.377214, 0.147322, 0.215971, 0.002839, 0.004236, 4.476756, 19.284488, 0.010403, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.379214, 0.147329, 0.215979, 0.002857, 0.004528, 9.297878, 16.873927, -0.039597, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.381215, 0.147333, 0.215986, 0.002964, 0.004079, 6.887317, 16.873927, 0.060403, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.383215, 0.147341, 0.215994, 0.002821, 0.003987, 8.953512, 20.661952, 0.010403, -0.070747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.385215, 0.147344, 0.216005, 0.002844, 0.004438, 5.509854, 17.218293, -0.089597, 0.229253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.387215, 0.147352, 0.216013, 0.002804, 0.004529, 8.264781, 17.562659, -0.039597, 0.229253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.389215, 0.147356, 0.216020, 0.002714, 0.004203, 5.165488, 19.284488, -0.039597, 0.079253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.391215, 0.147363, 0.216028, 0.002838, 0.003993, 7.920415, 20.661952, -0.089597, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.393215, 0.147367, 0.216039, 0.002598, 0.004308, 9.642244, 15.840830, -0.089597, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.395216, 0.147371, 0.216043, 0.002771, 0.004251, 5.854220, 22.039415, -0.039597, -0.120747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.397216, 0.147379, 0.216055, 0.002383, 0.003788, 9.642244, 15.840830, 0.060403, -0.120747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.399216, 0.147382, 0.216058, 0.002598, 0.003785, 5.165488, 21.350684, 0.060403, -0.170747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.401216, 0.147390, 0.216066, 0.002785, 0.003339, 7.231683, 20.317586, 0.110403, -0.020747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.403216, 0.147394, 0.216073, 0.002142, 0.003747, 9.642244, 20.661952, 0.060403, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.405216, 0.147397, 0.216081, 0.002763, 0.003785, 5.509854, 21.350684, 0.060403, -0.470747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.407217, 0.147401, 0.216089, 0.002719, 0.003820, 6.198586, 22.728147, -0.039597, -0.170747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.409217, 0.147409, 0.216100, 0.002032, 0.004266, 10.330976, 18.595757, -0.039597, -0.120747, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.411217, 0.147413, 0.216108, 0.002834, 0.004234, 6.542951, 18.940123, -0.089597, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.413217, 0.147420, 0.216115, 0.002776, 0.004042, 8.609147, 17.562659, 0.010403, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.415217, 0.147424, 0.216123, 0.002478, 0.004050, 10.330976, 17.907025, 0.010403, 0.229253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.417217, 0.147432, 0.216134, 0.002836, 0.004433, 7.576049, 15.840830, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.419217, 0.147435, 0.216142, 0.002378, 0.004572, 9.642244, 16.185196, -0.039597, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.421217, 0.147439, 0.216149, 0.002770, 0.004065, 6.887317, 15.840830, -0.039597, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.423218, 0.147447, 0.216157, 0.002785, 0.003822, 8.953512, 18.940123, -0.089597, 0.029253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.425218, 0.147450, 0.216164, 0.002032, 0.003804, 10.675342, 17.218293, 0.010403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.427218, 0.147458, 0.216172, 0.002834, 0.004021, 7.231683, 17.218293, -0.039597, 0.179253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
9.429218, 0.147462, 0.216179, 0.002770, 0.003768, 7.576049, 16.873927, 0.110403, 0.129253, 2.000000, 0.000000, 1.000000, 0.000000, 0.000000
